Date,Time,Views,Likes,Comments,Caption,Hashtags
19-01-2022,13:22:19,0,14343,279,Thara bhai Chappriii Youtuber 😂😅✋,
18-01-2022,13:08:30,472413,88301,241,"Expensive Unboxing🥴 @manojsaru
.
.
.
.
.
#reels #apple #macbookpro16 #macbookpro #iPhone #Tech #Unboxing #ManojSaru #India #Gadgets #Fun Learn #youtuberindia #","#reels, #apple, #macbookpro16, #macbookpro, #iPhone, #Tech, #Unboxing, #ManojSaru, #India, #Gadgets, #Fun, #youtuberindia"
14-01-2022,13:46:23,770712,115873,315,"3Secret GoogleApps🤫@ManojSaru
.
.
.
.
.
.
.
.
#Tips #Tricks #Google #Android #Tech #ManojSaru #Facts #Secret #Gadgets #Fun #tipsandtricks #learn #TechnologyGyan #reels","#Tips, #Tricks, #Google, #Android, #Tech, #ManojSaru, #Facts, #Secret, #Gadgets, #Fun, #tipsandtricks, #learn, #TechnologyGyan, #reels"
11-01-2022,11:57:19,415560,76118,226,"Gift from Youtube😍🤟 #Fun #Unboxing
.
.
.
.
.
.
#reels #ManojSaru #reelsinstagram #Tech #Gadgets #unbox #Fun #Funny","#Fun, #Unboxing, #reels, #ManojSaru, #reelsinstagram, #Tech, #Gadgets, #unbox, #Fun, #Funny"
10-01-2022,14:45:36,351647,65947,318,"Gift from Facebook 😁😂#Unboxing

Thanks Facebook☺️😊👏

.
.
.
.

.
.
#reels #Facebook #2022 #ManojSaru #Gadgets #Tech #Fun","#Unboxing, #reels, #Facebook, #2022, #ManojSaru, #Gadgets, #Tech, #Fun"
07-01-2022,14:21:53,0,6344,31,"It is always an overwhelming experience to see Tech companies come together and showcase their innovations and interesting products under one roof! @TCL_India showcased some mind blowing products like their Thinnest 8K MiniLED TV and concept projects at #CES2022 #TCL Exhibition Booth. Had attended the livestream and it was amazing! Here is a glimpse of it. Do check out the link in bio for your next tech purchase! #TCLInspireGreatness #TCL_MiniLED
Also wait for my video on this. Link In Bio.
#Collab #ad","#CES2022, #TCL, #TCLInspireGreatness, #TCL_MiniLED, #Collab, #ad"
07-01-2022,11:36:17,364928,60567,203,"Don’t Skip🔥😍@ManojSaru 
.
.
.
.

.
.
#reels #ManojSaru #reelsinstagram #Tech #Tips #Mobile #Data #Battery #Hacks #Learn Tricks #Students #phone #Smartphone ##2022 #Gadgets #Funny #","#reels, #ManojSaru, #reelsinstagram, #Tech, #Tips, #Mobile, #Data, #Battery, #Hacks, #Learn, #Students, #phone, #Smartphone, #2022, #Gadgets, #Funny"
05-01-2022,13:30:29,493058,76096,239,"Wow Trick😍 @ManojSaru
.
.
.
.

..
#reels #reelitfeelit #Tech #Laptop #Computer #ManojSaru #Tech #Learn #Students #PC #Gadgets #India #Tips #tricks #Hacks #fun #memes","#reels, #reelitfeelit, #Tech, #Laptop, #Computer, #ManojSaru, #Tech, #Learn, #Students, #PC, #Gadgets, #India, #Tips, #tricks, #Hacks, #fun, #memes"
04-01-2022,12:45:50,963691,108797,504,"Pro Tip 😍🤟@ManojSaru
.
.
.
.
.
.
#reels #Tech #Photography #photoediting #Learn #Technology #ManojSaru #TechnologyGyan #India #Learn #Gadgets #Mobile #iPhone #","#reels, #Tech, #Photography, #photoediting, #Learn, #Technology, #ManojSaru, #TechnologyGyan, #India, #Learn, #Gadgets, #Mobile, #iPhone"
03-01-2022,13:10:55,218248,31395,87,"1 2 3 4 😂 but Useful 
.
.
.
.
#reels #Tech #Useful #Tips #Fun #memes #Gadgets #Websites #geeks #Computer #Mobile #Internet #Learn #Howto #ManojSaru #TechnologyGyan","#reels, #Tech, #Useful, #Tips, #Fun, #memes, #Gadgets, #Websites, #geeks, #Computer, #Mobile, #Internet, #Learn, #Howto, #ManojSaru, #TechnologyGyan"
28-12-2021,12:11:12,173859,32488,222,"Kaisa Laga Phone ?? 
.
.
.
.
.
.
.
#Tech #Phone #Inovation #foldablephone #Gadgets #ManojSaru #TechnologyGyan #Unboxing #coolgadgets","#Tech, #Phone, #Inovation, #foldablephone, #Gadgets, #ManojSaru, #TechnologyGyan, #Unboxing, #coolgadgets"
23-12-2021,12:36:23,0,11569,131,"Thand aagayi, Mene naha liya is saal ka 🥶
Baaki aap apna apna dekh lo😂😅 #winteroutfit",#winteroutfit
05-12-2021,10:39:07,0,10759,117,Today’s good mood is sponsored by coffee❤️🍮 #cappuccino #dayout #meeting,"#cappuccino, #dayout, #meeting"
04-12-2021,07:20:44,0,14256,148,Always remember good things happen to those who hustle🤘😎,
02-12-2021,15:41:03,79184,9384,79,"Goa Diaries in 15Sec ❤️🤘🤪
.
.
.
.
#Goa #goadiaries #Fun #Masti #Life","#Goa, #goadiaries, #Fun, #Masti, #Life"
01-12-2021,05:46:07,0,13411,126,The purpose of our lives is to be happy. 😊😊 #stayhappyalways,#stayhappyalways
29-11-2021,12:51:22,115526,16436,394,Gazab Bezati hai Yaar 😅😂😅 #Goa #goadiaries,"#Goa, #goadiaries"
27-11-2021,12:28:19,104031,22678,181,"Quick Unboxing 😂😅✌️full video channel pe jald hi
.
.
.
.
.
.
.
#iphone #iphone13Promax #ManojSaru #Funny #Tech #Apple #reels","#iphone, #iphone13Promax, #ManojSaru, #Funny, #Tech, #Apple, #reels"
24-11-2021,14:10:07,0,31011,625,Sukriya  Vo Bhi ❤️ Se 🙏🙏 #10millionsubscribers,#10millionsubscribers
22-11-2021,13:11:28,0,20114,223,20 Rupey Doge to #Goa Ki Ek Raaj ki Baat Bataunga😂😅,#Goa
21-11-2021,13:49:58,0,24127,302,Funny Caption Do✌️😂,
21-11-2021,10:33:22,0,40044,341,Goa Wale beach Mein ✌️❤️ #neice #Goa,"#neice, #Goa"
15-11-2021,12:21:47,178189,32342,149,Useful📸,
29-10-2021,12:23:16,203592,37768,152,Aag Ladi Di Like & Follow 😅🤪 #Tech,#Tech
25-10-2021,13:26:48,142968,31072,162,⚠️⚠️ Did You Know 🎃🤖,
23-10-2021,11:45:59,219851,47066,308,for Students 😅😝,
20-10-2021,12:54:02,128586,29804,165,Controllll 😅😂,
18-10-2021,11:43:43,168546,35478,128,Sochne wali Baat Hai 😅😜,
15-10-2021,14:05:28,199755,32341,679,Hidden Camera Setting📱,
09-10-2021,12:39:03,112561,21485,176,"Fact 😅😁
.
.
.
.
.
.
.
.
.
#Tech #FunFact #Technology #Reels #ManojSaru #reelitfeelit","#Tech, #FunFact, #Technology, #Reels, #ManojSaru, #reelitfeelit"
06-10-2021,13:22:17,107994,18433,128,"Kya Hoga 😯🤯🥶 
.
.
.
.

.
.
.
#reels #experiment #Tech #Mobile #Smartphone #Charging #Gadgets #howto #What #how #Learn #TechnologyGyan #ManojSaru","#reels, #experiment, #Tech, #Mobile, #Smartphone, #Charging, #Gadgets, #howto, #What, #how, #Learn, #TechnologyGyan, #ManojSaru"
29-09-2021,12:55:10,98317,19077,143,End Miss Mat karna 😅😂 #Reels,#Reels
23-09-2021,13:02:49,117521,24205,414,"#Trick Bataooo Naaa 😂😅👍
.
.
.
.
.
.
#reels #Tech #Trick #Tips #Hacks #iphone #Android #iOS #iphone13 #iPhone14 #iPhone15 #Technology #TechnologyGyan #India #Best #Learn #howto #Gadgets","#Trick, #reels, #Tech, #Trick, #Tips, #Hacks, #iphone, #Android, #iOS, #iphone13, #iPhone14, #iPhone15, #Technology, #TechnologyGyan, #India, #Best, #Learn, #howto, #Gadgets"
21-09-2021,13:43:59,195291,33311,166,"LIKE & SHARE Dosto ✌️ 
.
.
.
.
.
#Students #App #Android #iphone #Tech #TechnologyGyan #ManojSaru #Hacks #Tips #Tricks #Learn","#Students, #App, #Android, #iphone, #Tech, #TechnologyGyan, #ManojSaru, #Hacks, #Tips, #Tricks, #Learn"
20-09-2021,13:07:07,0,18920,288,Single logo ka bhi apna Attitude hota hai Bhaisahab 😂😅😂,
16-09-2021,13:24:49,140295,22500,116,"Ye Amazing Hai 😍😍 
LIKE & Share Karo🤘
.
.
.
.
.
.
.
#Tech #Fun #Cool #Technology #Google #TechnologyGyan #ManojSaru #funfacts #Reels #reelitfeelit #India #Gadgets","#Tech, #Fun, #Cool, #Technology, #Google, #TechnologyGyan, #ManojSaru, #funfacts, #Reels, #reelitfeelit, #India, #Gadgets"
14-09-2021,12:50:24,306855,50206,710,Share karo iPhone lovers ko 😅😂 #iphone13 #Fun #Apple,"#iphone13, #Fun, #Apple"
13-09-2021,13:31:31,205203,35009,277,"Free Free 😅😂
.
.
.
.
.

.
#reels #reelitfeelit #Tech #Softwares #photo #video #photography #Computer #Data #TechnologyGyan #ManojSaru #Gadgets","#reels, #reelitfeelit, #Tech, #Softwares, #photo, #video, #photography, #Computer, #Data, #TechnologyGyan, #ManojSaru, #Gadgets"
07-09-2021,12:10:55,122367,24795,452,"Aaila Jadooo 😅😂
.
.
.
.
.
.
.
.
#Tech #Mobile #Smartphone #Charger #gadgets #jadoo #TechnologyGyan #ManojSaru #FunFact","#Tech, #Mobile, #Smartphone, #Charger, #gadgets, #jadoo, #TechnologyGyan, #ManojSaru, #FunFact"
06-09-2021,08:26:40,0,17923,178,"Love For All, Hatred For None  #SastaModel 😂😎",#SastaModel
01-09-2021,12:10:13,152568,28883,684,"OMG Ban in India ?? 😳😳
#reels #tech","#reels, #tech"
30-08-2021,15:34:26,,37235,383,Happy Janmashtami 😍❤️ #Niece #radhakrishna,"#Niece, #radhakrishna"
28-08-2021,12:44:07,147948,20550,154,"Kaam ki Tip #LIKE & #SHARE✅ 
.
.
.
.
.
.
.
.
#Android #iOS #Tech #Tips #Tricks #TechnologyGyan #ManojSaru","#LIKE, #SHARE, #Android, #iOS, #Tech, #Tips, #Tricks, #TechnologyGyan, #ManojSaru"
27-08-2021,12:46:34,85548,17777,223,Secret Msg 🤫🤫,
25-08-2021,13:25:07,0,30252,426,Suggest a good caption for this Picture? 😅,
23-08-2021,07:05:07,203787,28996,156,"This Is Amazing 😍🔥
.
.
.
.
.
.
.
.
#flip #SamsungFlip3 #galaxyflip3 #Phone #Reels #Tech #TechnologyGyan #ManojSaru #Gadgets #Beauty #BGMI #Gaming","#flip, #SamsungFlip3, #galaxyflip3, #Phone, #Reels, #Tech, #TechnologyGyan, #ManojSaru, #Gadgets, #Beauty, #BGMI, #Gaming"
20-08-2021,13:57:44,0,23895,277,Black🖤,
19-08-2021,11:34:17,93590,15201,120,"2MP Camera in 2021 🙄🙄
.
.
.
.
.
.
.
 #reels #phone #smartphone #Brands #Meme #funnyvideos","#reels, #phone, #smartphone, #Brands, #Meme, #funnyvideos"
16-08-2021,13:40:29,114071,25810,128,Likh Ke Deta hu 😅😅,
14-08-2021,13:35:47,0,25731,327,Body Dekh Rahe ho Bhai Ki 😂😅 #candidshots,#candidshots
11-08-2021,12:50:43,464607,43031,307,"PUBG & FreeFire Lovers kya jaane😅😂
.
.
.
.
.
.
.
#Game #Mobile #PUBG #FreeFire #SnakeGame #Android #TechnologyGyan #ManojSaru","#Game, #Mobile, #PUBG, #FreeFire, #SnakeGame, #Android, #TechnologyGyan, #ManojSaru"
05-08-2021,12:56:29,0,35454,531,Lagta hai mujhe bhi modeling Karleni Chahiye😅😂 #ManojSaru,#ManojSaru
01-08-2021,14:03:11,0,21611,262,Happy Friendship Day ❤️😊,
30-07-2021,12:54:18,0,38764,499,With My Cutieee ❤️❤️ #Niece,#Niece
27-07-2021,13:50:22,115602,16041,181,Without App✅ #Tips #Trick #Tech #ManojSaru #TechnologyGyan,"#Tips, #Trick, #Tech, #ManojSaru, #TechnologyGyan"
26-07-2021,12:47:34,114695,22544,355,Jey baat 😂😅 #Tip #Tech,"#Tip, #Tech"
24-07-2021,15:12:34,0,19764,206,Happy #Weekend Guys 🤘🤘,#Weekend
20-07-2021,11:39:27,183632,34087,1153,"TikTok is Back😅😅
.
.
.
.
.
.
#Reels #tiktok #TechNews #TechnologyGyan #ManojSaru","#Reels, #tiktok, #TechNews, #TechnologyGyan, #ManojSaru"
16-07-2021,12:49:14,0,31562,501,The best of me is yet to come😎,
15-07-2021,13:43:16,118453,22385,163,"Secret 🤫🤫✅ 
.
.
.
.
.

.
.
#reels #reelsinstagram #Tech #Technology #ManojSaru #TechnologyGyan #Gadgets","#reels, #reelsinstagram, #Tech, #Technology, #ManojSaru, #TechnologyGyan, #Gadgets"
14-07-2021,13:26:55,112636,21499,232,Quick Unboxing #opporeno6series,#opporeno6series
13-07-2021,12:48:59,661141,64214,1674,Wow Trick😍😍 #Tech #reels,"#Tech, #reels"
12-07-2021,14:28:58,141981,25310,123,Pro Tip ✅ #reels,#reels
09-07-2021,11:32:42,104076,22819,551,Best #shayari 😂😅,#shayari
08-07-2021,13:31:25,136270,27100,243,Kabhi Socha Hai 😅🤪 #reels,#reels
07-07-2021,13:51:22,0,30123,528,Bas Yahi Pose Aata hai Mujhe😂😅😂,
06-07-2021,12:37:28,281497,42967,256,"Battery Saving Tip🔋🔋
.
.
.
.
.
.
#Smartphone #Tech #Battery #MobileBattery #Save #people #Hacks #Learn #reels #reelsinstagram #TechnologyGyan #ManojSaru #FunFact #Tips #Tricks","#Smartphone, #Tech, #Battery, #MobileBattery, #Save, #people, #Hacks, #Learn, #reels, #reelsinstagram, #TechnologyGyan, #ManojSaru, #FunFact, #Tips, #Tricks"
05-07-2021,13:08:15,106004,21483,132,"Like & Follow 😍🤘
.
.
.
.
.
#Cartoon #3dphoto #vectorart #Tech #Tips #Tricks #Shorts #Reels #TechnologyGyan #ManojSaru","#Cartoon, #3dphoto, #vectorart, #Tech, #Tips, #Tricks, #Shorts, #Reels, #TechnologyGyan, #ManojSaru"
04-07-2021,06:51:52,385564,39930,253,"Paisa Double 🤑🤑🤪🤪
#Money #MakeMoneyOnline #ManojSaru #reels","#Money, #MakeMoneyOnline, #ManojSaru, #reels"
03-07-2021,14:26:56,104649,21382,163,"OP Camera Tip 😍✅
.
.
.
.
.
.
.
.
.
.
#Smartphone #Photography #Camera #Tips #Tricks #Hacks #TechnologyGyan #ManojSaru #mobilephotography #Gadgets #Learn","#Smartphone, #Photography, #Camera, #Tips, #Tricks, #Hacks, #TechnologyGyan, #ManojSaru, #mobilephotography, #Gadgets, #Learn"
02-07-2021,12:28:16,422536,54560,226,"Aalsi Logo K Liye 🥱🥱
.
.
.
.
.
.
.
.

#People #Office #Computer #Laptop #Mobile #Tips #Tricks #Hacks #reels #learn #ManojSaru #TechnologyGyan #Websites #Typing #Keyboard #Tech","#People, #Office, #Computer, #Laptop, #Mobile, #Tips, #Tricks, #Hacks, #reels, #learn, #ManojSaru, #TechnologyGyan, #Websites, #Typing, #Keyboard, #Tech"
01-07-2021,13:59:11,166807,26982,120,"Pizza 😍😍
.
.
.
.
.
.
.
#tech #website #pizza #reels #shorts #Technology #ManojSaru #TechnologyGyan #Tips #Tricks #Hacks","#tech, #website, #pizza, #reels, #shorts, #Technology, #ManojSaru, #TechnologyGyan, #Tips, #Tricks, #Hacks"
30-06-2021,15:15:46,319995,54991,1052,"Pro Tip 😂😅😂 #Fun
#phone #PUBG #BGMI","#Fun, #phone, #PUBG, #BGMI"
28-06-2021,13:13:39,120041,25360,138,"Aisa Kyo ?? 🤯🤯
.
.
.
.
.
.
.
.
.
.
#smartphone #dslr #camera #Tech #Learn #Howto #Technology #Megapixel #photography #Facts #ManojSaru #Shorts #TechnologyGyan","#smartphone, #dslr, #camera, #Tech, #Learn, #Howto, #Technology, #Megapixel, #photography, #Facts, #ManojSaru, #Shorts, #TechnologyGyan"
25-06-2021,13:16:03,110009,20682,245,"OMG 😱😱
.
.
.
.
.
.
.
.
.
#microscope #Tech #Lens #microlens #Technology #ManojSaru #Shorts #Reels #Didyouknow #Human #Skin #fingerprint #Zoom #Facts #Learn #Howto","#microscope, #Tech, #Lens, #microlens, #Technology, #ManojSaru, #Shorts, #Reels, #Didyouknow, #Human, #Skin, #fingerprint, #Zoom, #Facts, #Learn, #Howto"
24-06-2021,13:35:13,91696,23641,210,"Jio Phone 😍😍 
.
.
.
.
.
.
.
#TechNews #jio #JiophoneNext #5G #4G #Android #Tech #ManojSaru #TechnologyGyan #India #reels #shorts #technology #Android #google","#TechNews, #jio, #JiophoneNext, #5G, #4G, #Android, #Tech, #ManojSaru, #TechnologyGyan, #India, #reels, #shorts, #technology, #Android, #google"
23-06-2021,12:40:22,222113,37443,307,"🖥💻✅ Tip 
.
.
.
.
.
.
.
.
.
.
.
#computer #Laptop #Tips #Tricks #Tech #Technology #Learn #software #Hardware #reels #shorts #ManojSaru #TechnologyGyan #TechGyan #tipsandtricks #","#computer, #Laptop, #Tips, #Tricks, #Tech, #Technology, #Learn, #software, #Hardware, #reels, #shorts, #ManojSaru, #TechnologyGyan, #TechGyan, #tipsandtricks"
21-06-2021,14:09:05,113142,24319,187,"OMG Hi-Tech Helmet🤯🤯
.
.
.
.
.
.
.
.
.
#Tech #Facts #shocking #Gadgets #mind #mindreading #Tips #Tricks #reels #reelitfeelit #shorts #ManojSaru #TexhnologyGyan","#Tech, #Facts, #shocking, #Gadgets, #mind, #mindreading, #Tips, #Tricks, #reels, #reelitfeelit, #shorts, #ManojSaru, #TexhnologyGyan"
18-06-2021,15:08:48,414648,63524,225,"LIKE & SHARE This Info ⚡️⚡️
.
.
.
.
.
.
.
.
.
#technews #technology #crybercrime #India #Delhi #UP #uttrakhand #chattisgarh #rajhastan #telegana  #madyapradesh  #Tech #TechnologyGyan #ManojSaru #reels #reelitfeelit #Techninfo #cybersecurity #tips #tricks","#technews, #technology, #crybercrime, #India, #Delhi, #UP, #uttrakhand, #chattisgarh, #rajhastan, #telegana, #madyapradesh, #Tech, #TechnologyGyan, #ManojSaru, #reels, #reelitfeelit, #Techninfo, #cybersecurity, #tips, #tricks"
18-06-2021,12:34:22,239940,34713,122,"Chota lekin Powerful😍😍
.
.
.
.
.
.
.
.
.
.
.
#mobile #processor #5G #Processor #Tech #Technology #Hacks #Learn #Gadgets #Electronics #chip #TechnologyGyan #ManojSaru #reels #shorts","#mobile, #processor, #5G, #Processor, #Tech, #Technology, #Hacks, #Learn, #Gadgets, #Electronics, #chip, #TechnologyGyan, #ManojSaru, #reels, #shorts"
17-06-2021,11:33:39,168940,34690,556,"Finally aagaya Dubara Bajao 😂😅😂
.
.
.
.
.
.
.
.
.
.
.
.
.
#bgmi #bgmindia #pubg #pubgmobile #India #games #MobileGames #FreeFire #gamer #gamerlife #TechGyan #TechnologyGyan #ManojSaru #TechGyan #reels #reelsinstagram","#bgmi, #bgmindia, #pubg, #pubgmobile, #India, #games, #MobileGames, #FreeFire, #gamer, #gamerlife, #TechGyan, #TechnologyGyan, #ManojSaru, #TechGyan, #reels, #reelsinstagram"
16-06-2021,13:44:19,198487,33542,148,"Choti si Chiz Bde kaam Ki✅💻📱
.
.
.
.
.
.
.
.
.
#Tech #Computer #Laptop #Virus #Howto #Technology #Manojsaru #Techgyan #TechnologyGyan #Tips #Tricks #techindustry #Learn #technologies #Howto #Virus #Safe","#Tech, #Computer, #Laptop, #Virus, #Howto, #Technology, #Manojsaru, #Techgyan, #TechnologyGyan, #Tips, #Tricks, #techindustry, #Learn, #technologies, #Howto, #Virus, #Safe"
14-06-2021,13:53:45,266224,43503,335,"90% Log Nahi Jante 😳
.
.
.
.
.
.
.
.
.
.
#reels #reelitfeelit #Tech #Mobile #Computer #Tv #Laptop #Techgyan #TechnologyGyan #ManojSaru #learn","#reels, #reelitfeelit, #Tech, #Mobile, #Computer, #Tv, #Laptop, #Techgyan, #TechnologyGyan, #ManojSaru, #learn"
11-06-2021,13:36:14,134948,20211,152,"Aisa Kyo  Bhayi ?? 🧐🧐
.
.
.
.
.
.
.
.
.
.
#Tech #learn #tips #tricks #ssd #Hdd #Computer #knowledge #Learning #laptop #Mobile #DidYouKnow #Gadgets #shorts #reelitfeelit #reels #ManojSaru #TechnologyGyan","#Tech, #learn, #tips, #tricks, #ssd, #Hdd, #Computer, #knowledge, #Learning, #laptop, #Mobile, #DidYouKnow, #Gadgets, #shorts, #reelitfeelit, #reels, #ManojSaru, #TechnologyGyan"
10-06-2021,13:06:32,162002,21566,128,"OMG ITNA Fast 😳😳🔋🔋
.
.
.
.
.
.
.
.
.
.
#reel #reelitfeelit #Battery #Charger #Charging #Mobile #Tips #Tricks #Tech #Technology #Smartphone #Samsung #oneplus #Oppo #Vivo #realme #Xiaomi #Shorts #Gadgets #Techgyan #ManojSaru #technologygyan","#reel, #reelitfeelit, #Battery, #Charger, #Charging, #Mobile, #Tips, #Tricks, #Tech, #Technology, #Smartphone, #Samsung, #oneplus, #Oppo, #Vivo, #realme, #Xiaomi, #Shorts, #Gadgets, #Techgyan, #ManojSaru, #technologygyan"
09-06-2021,14:09:38,933123,92067,444,"क्या होगा अगर Pendrive को Charger पे लगाये तो 😱😱 
.
.
.
.
.
.
.
.
#shorts #reels #reelsinstagram #tech #pendrive #charger #experiment #phone #Smartphone #Technology #technolovers #TechGeek #manojSaru #TechGyan #ManojSaru #learn #Tips #tricks #howto #geek #Computer #Mobile #Internet","#shorts, #reels, #reelsinstagram, #tech, #pendrive, #charger, #experiment, #phone, #Smartphone, #Technology, #technolovers, #TechGeek, #manojSaru, #TechGyan, #ManojSaru, #learn, #Tips, #tricks, #howto, #geek, #Computer, #Mobile, #Internet"
08-06-2021,13:25:30,116068,24208,141,"#Tip : Koi touch Nahi Kar Sakta😡
.
.
.
.
.
.
.
.
.
.
.
#phone #mobile #smartphone #Tech #Tricks #reels #reelsinstagram #Learn #howto #Technology #Gadgets #Fact #TechnologyGyan #TechGyan #ManojSaru #computer #internet #Apps #Android","#Tip, #phone, #mobile, #smartphone, #Tech, #Tricks, #reels, #reelsinstagram, #Learn, #howto, #Technology, #Gadgets, #Fact, #TechnologyGyan, #TechGyan, #ManojSaru, #computer, #internet, #Apps, #Android"
07-06-2021,12:40:55,129687,9477,125,"Hello friends, in the current situation, it is very important to ensure that everything around us is disinfected and sanitized. Introducing @LuxorNano Gadget Disinfectant Spray which instantly kills 99.9% bacteria & viruses present on your expensive gadgets and its Active Nanotechnology  ensures 4 hours of long-lasting protection from bacteria & viruses. I'm very impressed with it and you can check it out yourself. Click the link in my bio for details. Stay safe everyone!

#luxornano #disinfectant #pocketsanitizer #staysafe 
#gadgetdisinfectant
#onthegoprotection #sprayawaythefear #Ad #TechnologyGyan #sponsored","#luxornano, #disinfectant, #pocketsanitizer, #staysafe, #gadgetdisinfectant, #onthegoprotection, #sprayawaythefear, #Ad, #TechnologyGyan, #sponsored"
06-06-2021,09:26:47,140696,22028,466,"#sundayfunday : Try This😂😅😂
Maja Aa Gaya🤘
.
.
.
.
.
.
.
.
.
.
#game #schoollife #paperpopper #memories #Learn #Hacks #howto #ManojSaru #fun #Games #trythis","#sundayfunday, #game, #schoollife, #paperpopper, #memories, #Learn, #Hacks, #howto, #ManojSaru, #fun, #Games, #trythis"
05-06-2021,13:16:02,0,19520,212,“Sometimes you win and sometimes you learn.” 😍😍🤘 Edited By : Aakash,
04-06-2021,12:59:52,126775,25877,566,"Kaam Chalau Hack 😅😂🤪
.
.
.
.
.
.
.
.
.
.
.
#Hacks #Smartphone #hacks #Phone #Gadgets #TechGyan #ManojSaru #TechnologyGyan #tips #Tricks #Learn #Howto #DidyouKnow #Mobile #Computer #Internet","#Hacks, #Smartphone, #hacks, #Phone, #Gadgets, #TechGyan, #ManojSaru, #TechnologyGyan, #tips, #Tricks, #Learn, #Howto, #DidyouKnow, #Mobile, #Computer, #Internet"
02-06-2021,11:38:16,163026,27112,242,"Dimag Thanda Kardega😅😂
.
.
.
.
.
.
.
.
.
#Reels #reelitfeelit #Gadget #Laptop #Computer #Mobile #Internet #iMac #MacbookPro #Tech #Technology #coolgadgets #ManojSaru #TechGyan #TechnologyGyan #youtuber #Cool #Unboxing","#Reels, #reelitfeelit, #Gadget, #Laptop, #Computer, #Mobile, #Internet, #iMac, #MacbookPro, #Tech, #Technology, #coolgadgets, #ManojSaru, #TechGyan, #TechnologyGyan, #youtuber, #Cool, #Unboxing"
01-06-2021,11:27:55,371986,40908,302,"OMG Wow 😍🤪
.
.
.
.
.
.
.
.
.
#Tips #Tricks #Mobile #Wallpaper #Apps #Android #iphone #reels #reelsinstagram #reelkarofeelkaro #Tech #Technology #techvideos #ManojSaru #Learn #Howto #Facts #hacks","#Tips, #Tricks, #Mobile, #Wallpaper, #Apps, #Android, #iphone, #reels, #reelsinstagram, #reelkarofeelkaro, #Tech, #Technology, #techvideos, #ManojSaru, #Learn, #Howto, #Facts, #hacks"
31-05-2021,07:37:10,511077,76837,583,"Sirf 8Mint Mein🔋🔋😳😳
.
.

.
.
.
.
.

#Mobile #Battery #200W #Charger #Tech #Technology #TechNews #Gadgets #Xiaomi #Poco #Realme #Samsung #DidyouKnow #TechGyan #TechnologyGyan #ManojSaru","#Mobile, #Battery, #200W, #Charger, #Tech, #Technology, #TechNews, #Gadgets, #Xiaomi, #Poco, #Realme, #Samsung, #DidyouKnow, #TechGyan, #TechnologyGyan, #ManojSaru"
29-05-2021,13:08:02,112175,19900,157,"Students K Liye✅🤘
.
.
.
.
.
.
.
#Learning #students #Learn #onlinecourses #Websites #Tech #tips #Tricks #Hacks #technology #technologyfacts #ManojSaru #TechnologyGyan #TechGyan #DidYouknow #university #College #Howto #tipsandtricks #reels #instareels #reelitfeelit","#Learning, #students, #Learn, #onlinecourses, #Websites, #Tech, #tips, #Tricks, #Hacks, #technology, #technologyfacts, #ManojSaru, #TechnologyGyan, #TechGyan, #DidYouknow, #university, #College, #Howto, #tipsandtricks, #reels, #instareels, #reelitfeelit"
